"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000007168.14",3186.85937312289,-0.111548497474501,0.117070272243933,-0.952833672771122,0.340674350358409,0.812930470507887
"ENSG00000007171.18",207.296512549693,-1.20019725777384,1.99157581915904,-0.602636990381135,0.54675020694639,0.91170025211319
"ENSG00000007202.15",4829.55588541456,-0.184751992900997,0.155471794025073,-1.18833126008183,0.234702926601619,0.722514472945798
"ENSG00000007237.18",292.08597571615,-1.11432680009557,1.49479509504473,-0.745471271473647,NA,NA
"ENSG00000007255.10",79.9683082389296,0.244567597333655,0.30428190482519,0.803753340094802,0.421539441993784,0.86066712087917
"ENSG00000007341.19",205.299271904716,0.088174088015655,0.231459920651065,0.380947542743613,0.703242173540995,0.959493779930899
"ENSG00000007376.8",360.014575120062,0.0608792873349243,0.314667578620864,0.193471750733737,0.846589527726695,0.985809297744554
"ENSG00000007384.15",2233.50438717412,-0.0620842115519483,0.273904969911579,-0.226663326233146,0.820685546330714,0.983118735744022
"ENSG00000007392.17",969.031994973334,0.162166757946033,0.124327572790665,1.30435071083612,0.192114032452485,0.670578216461566
"ENSG00000007402.11",17.7182842459258,1.15454275234025,0.554401522822407,2.08250285183666,0.0372965626700372,0.327348356682818
"ENSG00000007516.14",22.7984705431254,-0.072807172581482,0.480031975932451,-0.151671505715959,0.879446032269011,0.991612692687223
"ENSG00000007520.4",732.064650696169,0.0967944485815549,0.152856741354974,0.633236373636754,0.526579296020454,0.905219711859609
"ENSG00000007541.17",919.578907550449,0.0706164421133931,0.233744076184032,0.302110082386838,0.762568146717305,0.972317615706997
"ENSG00000007545.16",728.535724092772,-0.0052298788688358,0.166226092525185,-0.0314624424444281,0.97490074389412,0.998581354780671
"ENSG00000007866.21",1924.41461828776,0.308110282748571,0.236851658055451,1.3008576139097,0.193307196824332,0.672639751116189
"ENSG00000007908.16",38.2371511723253,-0.0570310132515309,3.42532775505863,-0.0166497974295469,0.986715997449103,0.999472998011167
"ENSG00000007923.16",735.446272821713,0.0621534869888356,0.124867530270486,0.497755396092161,0.618656457768111,0.938248132785459
"ENSG00000007933.13",65.5631295281007,0.811461192492897,0.845457778177103,0.95978913842687,0.337161349918092,0.810939788700114
"ENSG00000007944.15",258.801247243643,-0.874052192057497,0.545405146261708,-1.60257415620001,0.109028703294438,0.536759004835158
"ENSG00000007968.7",8.22823324777951,-0.220172385267864,0.92372332011696,-0.238353174021834,0.811607182578361,0.982254769483135
"ENSG00000008018.9",1726.14163009534,-0.0518803586542962,0.0840792950230956,-0.617040837938107,0.537207789738604,0.908257983425914
"ENSG00000008056.14",22.1927483383206,0.168689344141519,0.542321124480147,0.311050660811378,0.755762108743499,0.970204283825423
"ENSG00000008083.14",467.588779458208,-0.392571680842319,0.466662232835446,-0.841233022987629,0.400217403870342,0.848976235710621
"ENSG00000008086.13",421.021232871641,-0.221175374209911,0.261101194413136,-0.847086796010397,0.396946744276838,0.847664490617959
"ENSG00000008118.10",17.5773650938082,0.294650983389666,1.52961856636686,0.19263036541817,0.847248462124907,0.98587207124592
"ENSG00000008128.23",300.871685841396,0.417507213204857,0.503959291866292,0.828454242124834,0.407413298624024,0.853284348818445
"ENSG00000008130.15",1825.98545674191,0.694657565940344,0.281779267031566,2.4652543576335,0.0136916018653017,0.191616586115308
"ENSG00000008226.20",5.86755773069369,0.254983387039278,0.78902580362949,0.323162291862147,0.746572336748547,0.96758273948503
"ENSG00000008256.16",2306.24282346802,-0.0869315866712138,0.32814777202732,-0.264915974087358,0.791074192316045,0.977951197358441
"ENSG00000008277.14",12.0608751684998,0.394117856763785,0.662954198299338,0.594487308135021,0.552186228637122,0.914146368654991
"ENSG00000008282.8",1729.64730888614,-0.0233432431983281,0.135668187435987,-0.172061288939548,0.863389345781075,0.989353471562853
"ENSG00000008283.16",1087.63196618909,-0.476245448608381,0.399384072731508,-1.19244977735641,0.233084932193893,0.720514014177073
"ENSG00000008294.21",2842.31025823632,0.15246703662019,0.168131460178974,0.906832287413019,0.364495492975436,0.828650107490605
"ENSG00000008300.17",59.231912400516,0.652619329460398,0.377809949428218,1.72737465079488,0.0841004001631581,0.481602195355616
"ENSG00000008311.15",1423.07883218595,1.34869455639568,0.254264565729196,5.30429614731337,1.13108560838476e-07,2.80587778491113e-05
"ENSG00000008323.15",20.6817664458729,1.63939445045038,1.0389883082034,1.57787574461274,0.114594158284007,0.547263706179316
"ENSG00000008324.12",109.38548350583,0.466288470906792,0.272113360454903,1.71358168568893,0.0866055794605506,0.489280612971194
"ENSG00000008382.16",194.915814292851,-0.292860891528506,0.218947717005504,-1.33758367309737,0.181032189636215,0.657808491871878
"ENSG00000008394.13",5219.05230945719,0.18139177172374,0.236686830037369,0.766378812437945,0.443450935961834,0.87065966216711
"ENSG00000008405.12",414.456615593639,-0.506800049563491,0.293546707385112,-1.72647158633807,0.084262606777148,0.482221858265505
"ENSG00000008441.17",9409.58320814586,-0.326698164846829,0.354445367196695,-0.921716560807895,0.356676439956457,0.823287399077576
"ENSG00000008513.16",2977.2436930345,-0.419390757111345,0.25596521891792,-1.63846775309668,0.101324155579237,0.52044879683342
"ENSG00000008516.17",203.606258711151,0.387947641782623,0.696459360259389,0.557028398093659,0.577508026761457,0.924685868757183
"ENSG00000008517.18",22038.2088622573,-1.40675010521336,0.557648531456307,-2.52264648046254,0.0116475429105009,0.176153060054578
"ENSG00000008710.20",5930.51954597704,0.00797406270046228,0.298110979843668,0.0267486380563505,0.978660219434652,0.998581354780671
"ENSG00000008735.14",42.4190119627119,0.880219806405287,0.67105819090874,1.3116892369845,0.18962500975677,0.668016125067548
"ENSG00000008838.20",1344.60906784613,-0.0365507590644127,0.139389154723712,-0.262220967885637,0.793151088794634,0.97862160544504
"ENSG00000008853.17",714.221730204213,0.774691665484615,0.3839658428411,2.01760568011049,0.0436323448430657,0.357321096397064
"ENSG00000008869.12",674.028098663066,0.298232469852156,0.158062778516828,1.88679759175816,0.0591875551730264,0.415214838463769
"ENSG00000008952.17",3189.53117490305,-0.0211017719101283,0.141933872681839,-0.148673262494784,0.881811460162285,0.992003180069193
"ENSG00000008988.10",7643.10946753441,0.000511129013222537,0.18667933172059,0.00273800537269741,0.99781539051528,0.999984853827857
"ENSG00000009307.16",12888.8146750615,0.0183921528397245,0.148529867421079,0.123827975874934,0.901451480735402,0.992984834954253
"ENSG00000009335.18",2046.76710246908,0.041256790305723,0.0790723875174327,0.521759764704554,0.601837607092831,0.930175970833127
"ENSG00000009413.16",4340.38478923551,1.06104488645097,0.314035741019582,3.37873925753188,0.000728190375222962,0.0287675249409194
"ENSG00000009694.13",4.44877771607974,-0.386351670354706,1.298726686815,-0.297484970684783,0.766096280579264,0.97368658022856
"ENSG00000009724.17",66.4848558219232,0.366873229960321,0.221013641584139,1.65995740050576,0.0969230226933035,0.513209441268314
"ENSG00000009780.16",266.603350344688,0.559316866135713,0.183868749286241,3.04193544746958,0.00235062298644126,0.0642947582861062
"ENSG00000009830.12",580.167296067105,-0.17737893423655,0.153038664983488,-1.1590465341271,0.246437217542618,0.734704580625722
"ENSG00000009844.16",1068.83490865007,0.208359612869375,0.135125793426134,1.54196772937561,0.123081435712651,0.564678315638481
"ENSG00000009954.11",3158.68781730825,0.00741829060638628,0.145080233061996,0.0511323317437483,0.959220072675271,0.998581354780671
"ENSG00000010017.13",1741.82952350059,0.144628033567679,0.195690378257097,0.739065634477271,0.459867143269925,0.881171188384679
"ENSG00000010030.14",1290.81356392845,-1.79823392334533,0.707455502590976,-2.54183325560336,NA,NA
"ENSG00000010072.16",210.846678913145,-0.104182488570507,0.172930518966091,-0.602452876411798,0.546872721939166,0.91170025211319
"ENSG00000010165.20",542.416622731109,-0.0721657183767157,0.171413324739674,-0.421004134225353,0.67375206297775,0.952231979835671
"ENSG00000010219.13",405.228151912722,-0.13900692576908,0.289592073452004,-0.480009428822018,0.631220688541751,0.942267673885852
"ENSG00000010244.18",2972.26281831106,-0.0918984222010402,0.131606113457212,-0.698283839457949,0.484999703693262,0.890130322104157
"ENSG00000010256.11",1969.19169853764,0.291017958659967,0.153715352942905,1.89322636345935,0.0583277728781824,0.412264484122365
"ENSG00000010270.13",585.814044389565,-0.0121941543172295,0.159907601308772,-0.0762575025666436,0.939214235388826,0.997574624498373
"ENSG00000010278.14",3053.62457367331,0.191664344712433,0.369259155597767,0.519051029085958,0.603725156731612,0.931135929919383
"ENSG00000010292.13",972.586442335203,0.187348448268223,0.149246956978709,1.25529157887587,0.209372931056386,0.692595396795776
"ENSG00000010295.19",1004.91372522326,-0.0131316278725344,0.119154840518536,-0.110206415579833,0.912245674372293,0.993774259914822
"ENSG00000010310.9",12.2445422186054,-0.889873253758997,0.476205924758995,-1.86867320940905,0.0616682934902139,0.424043701135324
"ENSG00000010318.21",52.2430256360153,0.616685174375212,0.342176575764563,1.80224252053865,0.0715072575162673,0.450264877221864
"ENSG00000010319.7",3.18074508287906,-0.64782088135035,1.09754506114137,-0.590245361476697,0.555026164603285,0.915405000493147
"ENSG00000010322.16",2590.84575402927,0.133311155197641,0.242823888197925,0.54900346167334,0.583003074204085,0.925604949444063
"ENSG00000010361.14",215.138087402527,0.291944382454649,0.341939381811196,0.853789876171235,0.39322142487454,0.846119069719697
